# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  2.47812315941322E+015     4.87118495837693E+002     4.82962330256275E+002     3.20182246169361E+002     1.62429849552638E-012     9.98743089888409E+001     2.81375372237833E+001     1.02030118084438E-018     1.62837010032897E-021     4.05460213264651E-001     0.00000000000000E+000
  2.59031389918087E+015     4.61969487643906E+002     4.58018320964824E+002     3.03857213603529E+002     1.54124334334227E-012     9.47843319381172E+001     2.67035742492195E+001     9.36701351863296E-019     1.54505088117542E-021     3.92560283935615E-001     0.00000000000000E+000
  2.70250463894852E+015     4.38719158551860E+002     4.34958032642536E+002     2.88749363381558E+002     1.46441046359611E-012     9.00738086187224E+001     2.53765096439437E+001     8.62277666431083E-019     1.46797576235142E-021     3.80428677927783E-001     0.00000000000000E+000
  2.81856818363360E+015     4.16830037489575E+002     4.13248161794819E+002     2.74275312163803E+002     1.39082681214256E-012     8.55608488239107E+001     2.41051011568590E+001     7.93616036894024E-019     1.39416206497320E-021     3.68617557920906E-001     0.00000000000000E+000
  2.93463172831869E+015     3.96203240914296E+002     3.92790862948409E+002     2.60862604547549E+002     1.32266085095043E-012     8.13787639551585E+001     2.29269061849609E+001     7.32286205333318E-019     1.32578479392383E-021     3.57494738071501E-001     0.00000000000000E+000
  3.05069527300377E+015     3.77069172427708E+002     3.73814426766142E+002     2.48410006543317E+002     1.25939275633480E-012     7.74959960486469E+001     2.18330345041301E+001     6.77318886145993E-019     1.26232220802508E-021     3.47003152433599E-001     0.00000000000000E+000
  3.16675881768885E+015     3.59287700114896E+002     3.56179804631769E+002     2.36828053685573E+002     1.20056364184600E-012     7.38846559993957E+001     2.08156294100318E+001     6.27896260570990E-019     1.20331373890761E-021     3.37091646373805E-001     0.00000000000000E+000
  3.30611157532028E+015     3.41156780602943E+002     3.38198383834934E+002     2.23961208900166E+002     1.13522510427746E-012     6.98726245155715E+001     1.96853379694554E+001     5.74911890070743E-019     1.13777778227452E-021     3.25893415810629E-001     0.00000000000000E+000
  3.44546433295170E+015     3.22874564500461E+002     3.20067981670282E+002     2.12114968389461E+002     1.07508467658623E-012     6.61787760328627E+001     1.86446853741437E+001     5.27918219302762E-019     1.07745739788015E-021     3.15394965776696E-001     0.00000000000000E+000
  3.58481709058313E+015     3.06025178736019E+002     3.03358882419874E+002     2.01184127715581E+002     1.01960427709646E-012     6.27703144634493E+001     1.76844324482314E+001     4.86078012965045E-019     1.02181257231817E-021     3.05533861069083E-001     0.00000000000000E+000
  3.72416984821456E+015     2.90462298935539E+002     2.87925909274188E+002     1.91076713382802E+002     9.68313880472441E-013     5.96185681661744E+001     1.67965019092121E+001     4.48692153312626E-019     9.70371605021521E-022     2.96254791202292E-001     0.00000000000000E+000
  3.86352260584598E+015     2.76057123832645E+002     2.73641274882918E+002     1.81712057096596E+002     9.20801535351688E-013     5.66983896451628E+001     1.59738092634092E+001     4.15173635453285E-019     9.22721086704500E-022     2.87508614473875E-001     0.00000000000000E+000
  4.01977050013191E+015     2.61930678311091E+002     2.59633035934474E+002     1.72007709689696E+002     8.71574562293692E-013     5.36722380358663E+001     1.51212602382999E+001     3.81579926174820E-019     8.73352360658012E-022     2.78281663863746E-001     0.00000000000000E+000
  4.17601839441784E+015     2.48134177805595E+002     2.45952582197538E+002     1.63060198197699E+002     8.26194541689611E-013     5.08820477187270E+001     1.43351870719698E+001     3.51639392680813E-019     8.27843012121598E-022     2.69614689121055E-001     0.00000000000000E+000
  4.33226628870377E+015     2.35398821212705E+002     2.33324614888943E+002     1.54792860326501E+002     7.84270702702492E-013     4.83039196209131E+001     1.36088569203317E+001     3.24860629933490E-019     7.85800917010496E-022     2.61459065379321E-001     0.00000000000000E+000
  4.48851418298970E+015     2.23618736471018E+002     2.21644104546298E+002     1.47138490528918E+002     7.45460658065183E-013     4.59169026223134E+001     1.29363674229306E+001     3.00830225782848E-019     7.46882511147130E-022     2.53771563440664E-001     0.00000000000000E+000
  4.68470656369942E+015     2.11380980197106E+002     2.09509554711120E+002     1.38305229633436E+002     7.00679594736781E-013     4.31621961851692E+001     1.21602887336243E+001     2.74016720829417E-019     7.01977831505645E-022     2.44722883480079E-001     0.00000000000000E+000
  4.88089894440914E+015     1.98882609055924E+002     1.97117420740306E+002     1.30243960270841E+002     6.59817988799833E-013     4.06481868982226E+001     1.14520204778506E+001     2.50411870784176E-019     6.61004846448808E-022     2.36284409503686E-001     0.00000000000000E+000
  5.07709132511885E+015     1.87462184039167E+002     1.85794333099985E+002     1.22867232436851E+002     6.22430943814058E-013     3.83476118391383E+001     1.08038820840606E+001     2.29541642300045E-019     6.23517166678344E-022     2.28397230352969E-001     0.00000000000000E+000
  5.27328370582857E+015     1.76998930546115E+002     1.75420491675557E+002     1.16099649987169E+002     5.88135046918214E-013     3.62369657124641E+001     1.02092515756609E+001     2.11014472805705E-019     5.89130103698596E-022     2.21009714489559E-001     0.00000000000000E+000
  5.46947608653828E+015     1.67387871868448E+002     1.65891769927080E+002     1.09875953509049E+002     5.56598557031243E-013     3.42959032342080E+001     9.66239721380101E+000     1.94504951847686E-019     5.57510821784713E-022     2.14076455304233E-001     0.00000000000000E+000
  5.67795392596808E+015     1.58278106679800E+002     1.56860143006808E+002     1.03795168396252E+002     5.25789079967313E-013     3.23993706696114E+001     9.12808774583193E+000     1.78868973645947E-019     5.26621491157107E-022     2.07161999072933E-001     0.00000000000000E+000
  5.88643176539788E+015     1.49644525561254E+002     1.48300897934933E+002     9.82052863584058E+001     4.97469282806142E-013     3.06559060371943E+001     8.63690160410072E+000     1.64931216700029E-019     4.98229255196960E-022     2.00672643399314E-001     0.00000000000000E+000
  6.09490960482768E+015     1.41697803826794E+002     1.40422763682796E+002     9.30548892316080E+001     4.71378028208847E-013     2.90494787242908E+001     8.18432257384799E+000     1.52463208585034E-019     4.72072135900497E-022     1.94570846287503E-001     0.00000000000000E+000
  6.30338744425748E+015     1.34367221219251E+002     1.33155598518651E+002     8.82991080221110E+001     4.47287499326246E-013     2.75660998000109E+001     7.76640962708761E+000     1.41272735908253E-019     4.47921589054730E-022     1.88823308991611E-001     0.00000000000000E+000
  6.55680676363157E+015     1.26900580046824E+002     1.25753454781352E+002     8.29931959892128E+001     4.20412080401465E-013     2.59110875811027E+001     7.30014193231516E+000     1.29157664981996E-019     4.20980182242230E-022     1.82271328384393E-001     0.00000000000000E+000
  6.81022608300567E+015     1.19391709857041E+002     1.18309886020495E+002     7.81513611011169E+001     3.95888904280091E-013     2.44007877834922E+001     6.87464374404416E+000     1.18447366421317E-019     3.96397753145897E-022     1.76152237351732E-001     0.00000000000000E+000
  7.06364540237976E+015     1.12531011272632E+002     1.11509003455786E+002     7.37209919477899E+001     3.73451029508926E-013     2.30187970082026E+001     6.48529380303885E+000     1.08940119270480E-019     3.73906530277614E-022     1.70424889359759E-001     0.00000000000000E+000
  7.31706472175386E+015     1.06245749766230E+002     1.05278675233359E+002     6.96567365476603E+001     3.52868395347930E-013     2.17509750438709E+001     6.12810844395045E+000     1.00468370169662E-019     3.53275744126335E-022     1.65053163280188E-001     0.00000000000000E+000
  7.57048404112795E+015     1.00472715865791E+002     9.95562174107171E+001     6.59193465461309E+001     3.33941940364016E-013     2.05850845580810E+001     5.79964008853331E+000     9.28921494960488E-020     3.34305725483914E-022     1.60005243521984E-001     0.00000000000000E+000
  7.84876549049239E+015     9.49121873262707E+001     9.40444288298938E+001     6.21513353870346E+001     3.14861181742901E-013     1.94096074901291E+001     5.46847057486395E+000     8.54648389318499E-020     3.15181793790366E-022     1.54801660095148E-001     0.00000000000000E+000
  8.12704693985682E+015     8.95684930673395E+001     8.87477780018398E+001     5.86971811091414E+001     2.97370390282296E-013     1.83320090093091E+001     5.16487629564735E+000     7.88452863163543E-020     2.97652135894626E-022     1.49921671896338E-001     0.00000000000000E+000
  8.40532838922125E+015     8.46632264146874E+001     8.38857965888019E+001     5.55229949578709E+001     2.81297769542345E-013     1.73417224211744E+001     4.88588032714439E+000     7.29243879922354E-020     2.81544445155829E-022     1.45336279016871E-001     0.00000000000000E+000
  8.68360983858568E+015     8.01498418909498E+001     7.94123297606108E+001     5.25993353435848E+001     2.66494088023356E-013     1.64295675432617E+001     4.62889636134636E+000     6.76104420505938E-020     2.66709051090248E-022     1.41019816043400E-001     0.00000000000000E+000
  9.02835524298040E+015     7.55191381644189E+001     7.48225104305482E+001     4.92866878539341E+001     2.49721208244151E-013     1.53960167707042E+001     4.33771088409548E+000     6.17541438710182E-020     2.49900977705811E-022     1.36011490227193E-001     0.00000000000000E+000
  9.37310064737511E+015     7.08401050717737E+001     7.01850753301181E+001     4.62772287657602E+001     2.34483786481459E-013     1.44570256352816E+001     4.07316568532694E+000     5.65883358536547E-020     2.34632320972971E-022     1.31342962903326E-001     0.00000000000000E+000
  9.71784605176982E+015     6.65834457125143E+001     6.59663540339735E+001     4.35350386524972E+001     2.20599824234799E-013     1.36013935307175E+001     3.83210524035377E+000     5.20119348506516E-020     2.20720563491386E-022     1.26980986098745E-001     0.00000000000000E+000
  1.00625914561645E+016     6.26996685375739E+001     6.21172754846102E+001     4.10293705979606E+001     2.07913548532088E-013     1.28195325954395E+001     3.61182837755877E+000     4.79413278476336E-020     2.08009493091918E-022     1.22896497808138E-001     0.00000000000000E+000
  1.04073368605593E+016     5.91460341633830E+001     5.85954646324742E+001     3.87337920132213E+001     1.96291057245725E-013     1.21032001610137E+001     3.41001290237722E+000     4.43069389466212E-020     1.96364834212458E-022     1.19064004986107E-001     0.00000000000000E+000
  1.07775323827464E+016     5.57731954966158E+001     5.52528599904071E+001     3.64766601521797E+001     1.84863275536683E-013     1.13988372980388E+001     3.21156944116980E+000     4.08236643268566E-020     1.84915810322804E-022     1.15203548530492E-001     0.00000000000000E+000
  1.11477279049335E+016     5.25738741730911E+001     5.20823249644377E+001     3.44110479399264E+001     1.74405165994937E-013     1.07542139821022E+001     3.02995647077875E+000     3.77159327239522E-020     1.74438783050980E-022     1.11583222264101E-001     0.00000000000000E+000
  1.15179234271206E+016     4.96418146505616E+001     4.91767070296161E+001     3.25159030855050E+001     1.64810108368593E-013     1.01627649432624E+001     2.86332436324151E+000     3.49332686231641E-020     1.64826844667102E-022     1.08181444912324E-001     0.00000000000000E+000
  1.18881189493077E+016     4.69481618256514E+001     4.65073992439947E+001     3.07729835561129E+001     1.55985721445094E-013     9.61880118980464E+000     2.71007036248513E+000     3.24332218695114E-020     1.55987367769237E-022     1.04979127022707E-001     0.00000000000000E+000
  1.23404147377761E+016     4.42086306895890E+001     4.37925931496028E+001     2.88271807699985E+001     1.46134057317771E-013     9.01149031032770E+000     2.53896899794858E+000     2.97104662152504E-020     1.46119391573339E-022     1.01312803189948E-001     0.00000000000000E+000
  1.27927105262445E+016     4.14596764666553E+001     4.10686074115894E+001     2.70601164950820E+001     1.37187242446343E-013     8.45993860812424E+000     2.38357678634834E+000     2.73016377271470E-020     1.37158295264875E-022     9.78918455520562E-002     0.00000000000000E+000
  1.32450063147129E+016     3.89597544189444E+001     3.85914464621207E+001     2.54505406487086E+001     1.29037681773165E-013     7.95751854410712E+000     2.24202655070741E+000     2.51615898574414E-020     1.28996207942504E-022     9.46925030977069E-002     0.00000000000000E+000
  1.36973021031813E+016     3.66795725306186E+001     3.63320731570619E+001     2.39802740780698E+001     1.21593334008917E-013     7.49856021046100E+000     2.11272090622510E+000     2.32528619614174E-020     1.21540855615846E-022     9.16939905409275E-002     0.00000000000000E+000
  1.41495978916498E+016     3.45938493449356E+001     3.42654267056026E+001     2.26336972908023E+001     1.14775121083234E-013     7.07819191560425E+000     1.99428734868632E+000     2.15441898656190E-020     1.14712963014876E-022     8.88780549227854E-002     0.00000000000000E+000
  1.46422132890576E+016     3.26010476651979E+001     3.22908643918326E+001     2.12920330042199E+001     1.07981621553907E-013     6.65933539463479E+000     1.87627954558646E+000     1.98801388846640E-020     1.07910232061290E-022     8.59999553602687E-002     0.00000000000000E+000
  1.51348286864654E+016     3.06999608155338E+001     3.04072454285936E+001     2.00660837328598E+001     1.01773876648638E-013     6.27658335725470E+000     1.76844358704826E+000     1.83938749546124E-020     1.01694444134685E-022     8.33009748532804E-002     0.00000000000000E+000
  1.56274440838732E+016     2.89602405831954E+001     2.86835457334097E+001     1.89429272927874E+001     9.60864713493981E-014     5.92590508714542E+000     1.66964389445221E+000     1.70616146145615E-020     9.60000280552049E-023     8.07649761128330E-002     0.00000000000000E+000
  1.61200594812810E+016     2.73641874827938E+001     2.71022216134285E+001     1.79113933207382E+001     9.08628603501086E-014     5.60381620476169E+000     1.57889880847313E+000     1.58633472551173E-020     9.07703056055142E-023     7.83776925684804E-002     0.00000000000000E+000
  1.67269480690071E+016     2.57362119209742E+001     2.54892475607481E+001     1.67522952289228E+001     8.49930615967785E-014     5.24187448824508E+000     1.47692544630597E+000     1.45465010304389E-020     8.48940473971233E-023     7.56224755682300E-002     0.00000000000000E+000
  1.73338366567332E+016     2.40996982670625E+001     2.38679098954592E+001     1.57020550567214E+001     7.96743066718679E-014     4.91390295195410E+000     1.38452266552610E+000     1.33810553648393E-020     7.95698473607340E-023     7.30530446004535E-002     0.00000000000000E+000
  1.79407252444593E+016     2.26146946873076E+001     2.23967097212027E+001     1.47474504841471E+001     7.48396674872697E-014     4.61577677005386E+000     1.30052836972816E+000     1.23452039545802E-020     7.47306281524677E-023     7.06512527178537E-002     0.00000000000000E+000
  1.85476138321854E+016     2.12630018062159E+001     2.10576096594482E+001     1.38772100518206E+001     7.04320916248968E-014     4.34397958921794E+000     1.22395188785582E+000     1.14208675127215E-020     7.03192125627709E-023     6.84012419585317E-002     0.00000000000000E+000
  1.91545024199116E+016     2.00289619313301E+001     1.98350918166904E+001     1.30816818129463E+001     6.64027247021741E-014     4.09550019673240E+000     1.15394486257598E+000     1.05929680960347E-020     6.62866413868024E-023     6.62891059382607E-002     0.00000000000000E+000
  1.98094620514825E+016     1.88573740401558E+001     1.86744521246879E+001     1.22974126451282E+001     6.24301827128745E-014     3.85052048217395E+000     1.08492371332625E+000     9.79315493863748E-021     6.23112527166147E-023     6.41502494172883E-002     0.00000000000000E+000
  2.04644216830535E+016     1.77460100471028E+001     1.75735111225967E+001     1.15815071192859E+001     5.88037241851121E-014     3.62687913798831E+000     1.02191436306286E+000     9.07760513151331E-021     5.86824910992127E-023     6.21441168199567E-002     0.00000000000000E+000
  2.11193813146245E+016     1.67299491086638E+001     1.65669998459503E+001     1.09262526564602E+001     5.54843116992890E-014     3.42216974682301E+000     9.64238843118102E-001     8.43514998229575E-021     5.53612404096107E-023     6.02587695569421E-002     0.00000000000000E+000
  2.17743409461955E+016     1.57986369860630E+001     1.56444590465279E+001     1.03249924860724E+001     5.24382518135374E-014     3.23431524065154E+000     9.11311972997286E-001     7.85638106981133E-021     5.23137407869819E-023     5.84836518928091E-002     0.00000000000000E+000
  2.26097368140484E+016     1.48321956465088E+001     1.46871019369319E+001     9.62739153107840E+000     4.89038841190784E-014     3.01634267081417E+000     8.49899385687735E-001     7.19810012959760E-021     4.87780267701559E-023     5.63647515805039E-002     0.00000000000000E+000
  2.34451326819014E+016     1.38487466315638E+001     1.37129605160634E+001     8.99807193046552E+000     4.57152196588100E-014     2.81968716900054E+000     7.94492629499665E-001     6.61677653305612E-021     4.55884761149337E-023     5.43929812839945E-002     0.00000000000000E+000
  2.42805285497543E+016     1.29601084446733E+001     1.28327524957310E+001     8.42840200536269E+000     4.28285680106083E-014     2.64165511475531E+000     7.44332817566698E-001     6.10109644865471E-021     4.27013188706533E-023     5.25535397954654E-002     0.00000000000000E+000
  2.51159244176072E+016     1.21544395284751E+001     1.20347440800333E+001     7.91107372427531E+000     4.02069380918217E-014     2.47996584349663E+000     6.98777406283231E-001     5.64172373178860E-021     4.00794986525640E-023     5.08335484717968E-002     0.00000000000000E+000
  2.59513202854601E+016     1.14216223778694E+001     1.13089101115154E+001     7.43986904471725E+000     3.78188555459818E-014     2.33267876317566E+000     6.57279661782249E-001     5.23090567821375E-021     3.76914872322833E-023     4.92217589933809E-002     0.00000000000000E+000
  2.69307826639311E+016     1.06992848906160E+001     1.05934529335263E+001     6.93901517055747E+000     3.52802878538541E-014     2.17610841388715E+000     6.13166263069202E-001     4.80240494485565E-021     3.51532762137509E-023     4.74565492520810E-002     0.00000000000000E+000
